"Tilda UID",Brand,SKU,Mark,Category,Title,Description,Text,Photo,Price,Quantity,"Price Old",Editions,Modifications,"External ID","Parent UID",Characteristics:Производитель,Characteristics:Форма,Characteristics:Упаковка,Characteristics:Отжим,"Characteristics:Тип масла",Characteristics:Объем,"Characteristics:Вид колбасы",Characteristics:Сорт,Characteristics:Состав,Characteristics:Фасовка,"Characteristics:Вид кофе","Characteristics:Форма выпуска","Characteristics:Степень обжарки","Characteristics:Степень помола","Characteristics:Тип шоколада","Characteristics:Вид рыбы","Characteristics:Основа паштета",Characteristics:Тип,"Characteristics:Количество в упаковке","Characteristics:Размер чайного листа","Characteristics:Тип специй",Weight,Length,Width,Height,"SEO title","SEO descr","SEO keywords","FB title","FB descr",Url
523144030111,,523144,Польша,"Пряности и специи","Перец черный горошком Swiata 80г","Перец черный горошком Swiata Польша 80г","Перец черный горошком. Приготовлен из элитных сортов перца. Упакован в зип-пакет.<br /><br />",https://static.tildacdn.com/tild6335-3433-4532-b031-303866646239/818a7dc7-d84d-11e8-b.jpg,42.00,,,,,eFI4jtivyyf5n5bAujft,,Польша,,"Полипропиленовый пакет",,,,,,,,,,,,,,,,,,"Перец черный",80,0,0,0,"Перец черный горошком Swiata 80г","Перец черный горошком Swiata 80г",,"Перец черный горошком Swiata 80г","Перец черный горошком Swiata 80г",https://smartfood.org.ua/spices/tproduct/320931553-523144030111-perets-chernii-goroshkom-swiata-80g
980087765241,,980087,Индия,"Пряности и специи","Бадьян, анис звездчатый, 1 кг","Бадьян анис звездчатый 1 кг. Индия","<h2>Цельные звездочки бадьяна – нечастый гость в обычных супермаркетах. Чаще всего его можно встретить на рынках или в специализированных магазинах. Однако, на рынке пряность быстро теряет свой аромат и обладает сомнительным качеством. А при покупке в специализированных магазинах нужно обращать внимание на производителя, его репутацию, опыт на рынке и, конечно, на сертификаты качества.</h2><br /> Бадьян от «Айдиго» - качественный продукт. Компания на рынке уже 20 лет и за это время наработала базу поставщиков только с высококачественными пряностями и со всеми необходимыми декларациями и сертификатами, что гарантирует безопасность и высокое качество.<br /><br /> <h2>Необычные свойства</h2> <ul> <li>лучи бадьяна китайцы жуют для того, чтобы освежить дыхание.</li> <li>в Японии истолченная кора дерева иллициум используется для создания благовоний</li> <li>в Европе звездочки бадьяна – одно из основных рождественских украшений.</li> </ul> <h2>Применение в кулинарии</h2> <strong>Национальные кухни:</strong> азиатские: китайская, японская, корейская, индонезийская; европейская: французская, российская.<br /><br /> <strong>Классические блюда:</strong> «чайные яйца» (Китай), заливное из утки (Китай), грог, вишневое варенье, фаршированная тыква (Армения), маринованный виноград (Армения), суп из акульих плавников (Вьетнам).<br /><br /> <strong>Входит в состав смесей:</strong> Китайская смесь 5 специй (5 вкусов).<br /><br /> <strong>Сочетание с пряностями:</strong> имбирь, кардамон, кориандр, тмин, укроп, фенхель.<br /><br /> <strong>Использование:</strong> В качестве пряности используются и семена, и молотая коробочка.<br /><br /> <strong>Применение:</strong> выпечка, напитки, фрукты, мясо, кура, соусы, гарниры, яйцо, овощи<br /><br /> <h2>Применение в медицине</h2> Оказывает благоприятное воздействие на:<br /><br /> <ul> <li>общеукрепляющее средство: повышает сопротивляемость к стрессам, инфекциям, укрепляет нервную систему, улучшает эндокринную и иммунную систему.</li> <li>смягчающее и отхаркивающее средство: при заболевании верхних дыхательных путей и бронхов, смягчает признаки ангины.</li> <li>стимулирующее пищеварительную деятельность средство: улучшают деятельность желудка, снимают спазмы и усиливают перистальтику кишечника.</li> </ul> Противопоказания: не рекомендовано употребление бадьяна в период беременности и лактации. Высокая концентрация эфирного масла бадьяна может спровоцировать химический ожог.<br /><br />",https://static.tildacdn.com/tild6438-6631-4939-a631-363561623735/054a86943c_500.jpg,1078.00,,,,,UT5KYdFojErarZKtDeD1,,Индия,,,,,,,,,Пакет,,,,,,,,,,,,1000,0,0,0,"Бадьян, анис звездчатый, 1 кг","Бадьян, анис звездчатый, 1 кг",,"Бадьян, анис звездчатый, 1 кг","Бадьян, анис звездчатый, 1 кг",https://smartfood.org.ua/spices/tproduct/320931553-980087765241-badyan-anis-zvezdchatii-1-kg
274856269491,,274856,Индия,"Пряности и специи","Перец черный молотый (Премиум качество) 1 кг.","Перец черный молотый#nbsp;(Премиум качество),1 кг. из Индии","<h2>Состав молотого черного перца</h2> Сейчас черный перец выращивается на плантациях Америки, Африки, Азии и является самой распространенной приправой в мире.<br /><br /> Уникальность черного молотого перца в том, что он содержит алкалоид пиперин, который оказывает на организм человека массу полезных действий:<br /><br /> <ul> <li>стимулирует выработку ферментов для улучшения обмена веществ;</li> <li>является естественным антиоксидантом;</li> <li>стимулирует выработку гормонов: эндорфина и серотонина.</li> </ul> Также в состав черного перца входит эфирное масло, в небольшом количестве витамины (В, С, Е) и минеральные вещества (кальций, калий, железо, марганец).<br /><br /> <h2>Полезные свойства молотого черного перца</h2> Популярность и повсеместное использование черного молотого перца поясняется тем, что он является прекрасным стимулятором пищеварения. При регулярном употреблении он нормализирует обмен веществ, улучшает аппетит, оказывает глистогонное действие. Благодаря своим жгучим свойствам черный молотый перец разжижает кровь, сопутствует улучшению кровообращения. Данную приправу широко применяют в лечении дыхательных путей.<br /><br /> Чёрный перец нельзя употреблять в больших количествах, потому что он может вызвать перевозбуждение нервной системы и раздражение слизистой. Также не рекомендуется употреблять черный молотый перец людям с острыми формами болезней, и тем, кто страдает сильными формами аллергических реакций.<br /><br />",https://static.tildacdn.com/tild3265-6238-4266-b436-653362656161/chernyj-perecz-molot.jpg,375.00,,,,,FFkkpcHi05BJgFN4Iy2a,,Индия,,,,,,,,,Пакет,,,,,,,,,,,,1000,0,0,0,"Перец черный молотый, 1 кг","Перец черный молотый, 1 кг",,"Перец черный молотый, 1 кг","Перец черный молотый, 1 кг",https://smartfood.org.ua/spices/tproduct/320931553-274856269491-perets-chernii-molotii-premium-kachestvo
182641554531,,182641,Польша,"Пряности и специи","Перец черный молотый Swiata 80г","Перец черный молотый Swiata Польша 80г","Перец черный молотый. Приготовлен из элитных сортов перца. Упакован в зип-пакет.<br /><br />",https://static.tildacdn.com/tild3933-6534-4138-a364-343463363862/YUEcMXSpNnHOjMw0Xa7M.jpg,54.00,,,,,vBYfyGAl3RO2NS537n55,,Польша,,"Полипропиленовый пакет",,,,,,,,,,,,,,,,,,"Перец черный",80,0,0,0,"Перец черный молотый Swiata 80г","Перец черный молотый Swiata 80г",,"Перец черный молотый Swiata 80г","Перец черный молотый Swiata 80г",https://smartfood.org.ua/spices/tproduct/320931553-182641554531-perets-chernii-molotii-swiata-80g
246524340061,,246524,Индия,"Пряности и специи","Приправа для курицы, 1кг.","Приправа для курицы, 1кг. из Индии","Приправа специально подобрана для блюд из куриного мяса. Она подчеркнет вкус и аромат Вашего блюда и придаст ему золотистый цвет, сделав его еще аппетитнее! Добавьте приправу при приготовлении жареной, отварной, запеченной, тушеной курочки, куриных супов, блюд из субпродуктов и куриного фарша.<br /> <br /> <strong>Состав:</strong> паприка, соль, чеснок сушеный, кориандр, куркума, хмели-сунели, карри, орех мускатный, имбирь, пряности.<br /><br /> <strong>Приправы</strong> рекомендуются людям, страдающим гипертонией. Они уменьшают отечность, выводят лишнюю жидкость из организма. Специи обладают противовоспалительным и противомикробным действием. Они улучшают моторику ЖКТ и ускоряют пищеварение.<br /><br />",https://static.tildacdn.com/tild3534-6635-4535-a632-333736343632/bfbc711ea_320x200.jpg,299.00,,,,,FA1I6uX2G4OYIJRddDmy,,Индия,,,,,,,,,Пакет,,,,,,,,,,,,1000,0,0,0,"Приправа для курицы, 1кг.","Приправа для курицы, 1кг.",,"Приправа для курицы, 1кг.","Приправа для курицы, 1кг.",https://smartfood.org.ua/spices/tproduct/320931553-246524340061-priprava-dlya-kuritsi-1kg
519172123151,,519172,Индия,"Пряности и специи","Приправа для мяса, 1 кг","Приправа для мяса, 1 кг из Индии","Готовые сухие маринады - выбор тех, кто экономит время. С ними мясо маринуется всего за 1,5 часа. Все, что нужно – добавить немного воды или масла и натереть полученным маринадом мясо. Кстати, с этой смесью пряностей можно приготовить и томатный соус. <br /><br /> Ароматная смесь натуральных пряностей с идеально подходящей для мяса рецептурой. Маринады универсальны и отлично подойдут для любого вида мяса, птицы, овощей и даже рыбы. Причем, не только к шашлыкам, но и грилю, запеканию, тушению, обжариванию.<br /><br /> <strong>Приправы</strong> рекомендуются людям, страдающим гипертонией. Они уменьшают отечность, выводят лишнюю жидкость из организма. Специи обладают противовоспалительным и противомикробным действием. Они улучшают моторику ЖКТ и ускоряют пищеварение.<br /><br />",https://static.tildacdn.com/tild3262-3637-4631-b062-616435653861/3115146921_w600_h600.jpg,299.00,,,,,72shyJMNSU9lemJ2CFo9,,Индия,,,,,,,,,Пакет,,,,,,,,,,,,1000,0,0,0,"Приправа для мяса, 1 кг","Приправа для мяса, 1 кг",,"Приправа для мяса, 1 кг","Приправа для мяса, 1 кг",https://smartfood.org.ua/spices/tproduct/320931553-519172123151-priprava-dlya-myasa-1-kg
893304322011,,893304,Индия,"Пряности и специи","Приправа люля-кебаб, 1 кг","Приправа люля-кебаб, 1 кг Индия","<strong>Состав</strong>: перец черный молотый, базилик, кинза, чеснок, морковь, томаты, зира, лук<br /> <br /><br /> Среднезернистая смесь, предназначенная для оригинального турецкого кебаба, вкус которого подчеркивают, используемые в нем специи и сушеные овощи.<br /><br /> Люля-кебаб - это популярное мясное национальное блюдо Кавказской кухни. А также очень распространено в Турции и Средней Азии. Преимущественно готовится из мяса баранины иногда добавляется телятина или свинина. Мясо нанизывают на шампур и готовят на мангале.<br /><br /> <strong>Приправы</strong> рекомендуются людям, страдающим гипертонией. Они уменьшают отечность, выводят лишнюю жидкость из организма. Специи обладают противовоспалительным и противомикробным действием. Они улучшают моторику ЖКТ и ускоряют пищеварение.<br /><br />",https://static.tildacdn.com/tild3732-3766-4462-b937-346261343930/D0BFD180D0B8D0BFD180.jpg,249.00,,,,,7NZOA6yJBRnuxEvLmTG9,,Индия,,,,,,,,,Пакет,,,,,,,,,,,,1000,0,0,0,"Приправа люля-кебаб, 1 кг","Приправа люля-кебаб, 1 кг",,"Приправа люля-кебаб, 1 кг","Приправа люля-кебаб, 1 кг",https://smartfood.org.ua/spices/tproduct/320931553-893304322011-priprava-lyulya-kebab-1-kg
730475112181,,730475,Индия,"Пряности и специи","Барбарис черный, 1 кг","Барбарис черный, 1 кг из Индии","Очень часто пряность <strong>черный барбарис</strong> используют в восточной кухне. ... Высушенные и истолченные в порошок ягоды <strong>барбариса черного</strong> — прекрасная приправа. Недозрелые плоды <strong>барбариса</strong> иногда маринуют или солят и подают к мясу и дичи. Его добавляют в процессе готовки в плов, блюда из жареного или тушеного мяса.<br /><br />",https://static.tildacdn.com/tild6165-6430-4163-b030-326366393532/barbaris-chernyj.jpg,449.00,,,,,dj6zCBGTnUl0p7oXTzyU,,Индия,,,,,,,,,Пакет,,,,,,,,,,,,1000,0,0,0,"Барбарис черный, 1 кг","Барбарис черный, 1 кг",,"Барбарис черный, 1 кг","Барбарис черный, 1 кг",https://smartfood.org.ua/spices/tproduct/320931553-730475112181-barbaris-chernii-1-kg
788877663591,,788877,Индия,"Пряности и специи","Перец чили, 1 кг","Перец чили, 1 кг из Индии","<h2>Применение в кулинарии</h2> Чили и по сей день остается основной пряностью мексиканской кухни (моле, чили кон-карне, текс-мекс). В индийском остром карри молотый перец чили может составлять до 45% всей приправы. Индонезийские самбал и сатай перец чили наделяет характерными вкусами.<br /><br /> Чили добавляют в рис, макароны, овощные пюре, особенно в бобовые блюда, разбавляя их пресность.<br /> Он входит в состав острых соусов «Табаско» и «Аджика».<br /> Совместно с острым перцем рекомендуют добавлять в блюда кориандр, фенхель, куркума, кардамон , которые являются не столь обжигающе, но в сочетании друг с другом гармонично ароматны.<br /> В Европе чили иногда употребляют в сочетании с молочными продуктами, так же как и в восточной кухне. Например, осетинская чавздоса и узбекский курт.<br /><br /> <h2>Применение в медицине</h2> Сильный жгучий вкус обусловлен высоким уровнем содержания алкалоида капсаицина, который концентрируется в основном в семяносце (белая мякоть) и семечках внутри плода. Природное назначение капсаицина – это защита от патогенных организмов, таким образом, при употреблении перца чили в пищу организм повышается иммунитет. Если ежедневно добавлять немного перца чили в повседневные блюда, то можно избавиться от многих бактериальных и вирусных инфекций. Особенно эффективен перец чили при лечении насморка и простуд.<br /><br /> Чили богат витамином С и рядом других необходимых для нормальной жизнедеятельности человека веществ ( в частности, железом, кальцием, фосфором, магнием, цинком, калием и натрием).<br /><br /> Умеренное употребление перца чили способствует улучшению пищеварения, повышению аппетита, облегчает работу печени. <br /><br /> Перец чили имеет так же способность вызвать обильный пот, тем самым остужая тело, что желательно в жарком климате.<br /><br /> Большой популярностью продолжают пользоваться перцовые пластыри, мази и настойки, которые эффективно снимают мышечную и суставную боль.<br /><br /> <strong>Меры предосторожности и противопоказания:</strong><br /><br /> Некоторые сорта перца чили настолько остры, что могут оставить ожоги на коже рук, а особенно при попадании в глаза или на слизистую носа. Поэтому после работы с перцем чили рекомендуется тщательно промывать руки или же использовать резиновые перчатки. Нежелательно употребление острого перца при язве желудка, 12-перстной кишки, язвенном колите, гастрите с повышенной кислотностью. Употребление перца чили может быть опасным при наличии какого-либо из перечисленных заболеваний.<br /><br />",https://static.tildacdn.com/tild3834-6562-4265-a638-373666626161/perets-krasniy-molot.jpg,219.00,,,,,nrRlVoaAXceXM0RYNvG8,,Индия,,,,,,,,,Пакет,,,,,,,,,,,,1000,0,0,0,"Перец чили, 1 кг","Перец чили, 1 кг",,"Перец чили, 1 кг","Перец чили, 1 кг",https://smartfood.org.ua/spices/tproduct/320931553-788877663591-perets-chili-1-kg
211986868001,,211986,Индия,"Пряности и специи","Приправа для шашлыка 1кг.","Приправа для шашлыка 1кг. из Индии","Само слово «шашлык» произошло от крымско-татарского слова «шишлык» – означающее «что-то на вертеле». Приправа придаст вашему шашлыку особый ароматически-пряный колорит и подарит прекрасный вкус. Добавлять как указано в рецепте.<br /> <br /> <strong>Состав:</strong> кориандр, овощи сушеные (паприка, чеснок), соль, зира, семя горчицы, перец красный молотый, анис, майоран, перец черный молотый, мускатный орех.<br /><br /> <strong>Приправы</strong> рекомендуются людям, страдающим гипертонией. Они уменьшают отечность, выводят лишнюю жидкость из организма. Специи обладают противовоспалительным и противомикробным действием. Они улучшают моторику ЖКТ и ускоряют пищеварение.<br /><br />",https://static.tildacdn.com/tild6630-3336-4564-a464-326236386630/3024605660_w640_h640.jpg,186.00,,,,,mJjcBeH6khVO6UtjgUxk,,Индия,,,,,,,,,Пакет,,,,,,,,,,,,1000,0,0,0,"Приправа для шашлыка 1кг.","Приправа для шашлыка 1кг.",,"Приправа для шашлыка 1кг.","Приправа для шашлыка 1кг.",https://smartfood.org.ua/spices/tproduct/320931553-211986868001-priprava-dlya-shashlika-1kg
498577654221,,654221,Индия,"Пряности и специи","Перец розовый горошек 1 кг","Перец розовый горошком 1 кг. Индия","<strong>Ро́зовый пе́рец</strong> — пряность, получаемая из плодов <strong>перуанского перца</strong> (Шинус мягкий (Schinus molle)) или <strong>бразильского перца</strong> (Шинус фисташколистный (Schinus terebinthifolius)).<br /><br /> <h3>Состав розового перца горошком</h3> Химический состав розового перца горошком включает в себя: холин, витамины В1, В2, В5, В6, В9, В12, С, Е, Н и РР, а также необходимые минералы: калий, кальций, магний, цинк, селен, медь имарганец, железо, фосфор и натрий.<br /><br /> <h2>Применение в кулинарии</h2> <ul> <li><strong>Национальные кухни:</strong> французская кухня, южноамериканская, средиземноморская</li> <li><strong>Сочетание с пряностями:</strong> чёрный, белый, зелёный перцы, поэтому в основном входить в состав смеси перцев</li> <li><strong>Применение:</strong> рыба, мясо, курица, десерты, напитки, соусы</li> <li> <strong>Важные советы</strong><br /><br /> </li> <li>Раздавите горошины и поместите в холодильник на полчаса. Охлаждённые ягоды лучше раскроют свой аромат.</li> <li>Для этих же целей горошины перца можно слегка разогреть на сковороде без масла.</li> <li>Аромат и цвет розовый продукт хорошо раскроет, если его перетереть с сахаром или солью.</li> <li>Сок или фруктовый уксус также хорошо подчёркивают пикантность пряности.</li> <li>Розовый перец сочетается с другими перцами. Приправа становится универсальной Используется в самых различных блюдах.</li> <li>После помола пряность сразу добавляется в готовое изделие.</li> <li>Применяйте молотый перец в фаршах и начинках для пирогов. Слой теста защищает аромат от улетучивания.</li> <li>Используйте горошины для праздничного украшения приготовленных блюд. <strong>Приправы</strong> рекомендуются людям, страдающим гипертонией. Они уменьшают отечность, выводят лишнюю жидкость из организма. Специи обладают противовоспалительным и противомикробным действием. Они улучшают моторику ЖКТ и ускоряют пищеварение.<br /><br /> </li> </ul>",https://static.tildacdn.com/tild6632-6362-4038-b565-306566353839/perets-rozoviy-goros.jpg,999.00,,,,,UlRL0LnPdjEYphBCfPe8,,Индия,,Пачка,,,,,,,,,,,,,,,,,,"перец цветной горошек",1000,0,0,0,"Перец розовый горошек 1 кг","Перец розовый горошек 1 кг",,"Перец розовый горошек 1 кг","Перец розовый горошек 1 кг",https://smartfood.org.ua/spices/tproduct/320931553-498577654221-perets-rozovii-goroshek-1-kg
361812122721,Dilillo,361812,Турция,"Восточные сладости;Топ товары","Рахат-Лукум ассорти с орехами 1,5кг.","Рахат-лукум ассорти с орехами 1,5кг. из Турции","Рахат-лукум или локум — эта одна из самых известных и любимых восточных сладостей в наших широтах. На Востоке сладость сокращенно называют одним словом лукум. В переводе с турецкого слово рахат обозначает удовольствие, а слово лукум или локум - небольшие куски. Рахат-лукум считается национальным сладким лакомством не только на Востоке, но и в других государствах, например в Греции. В настоящее время существует невероятное количество разновидностей рахат-лукум, которые отличаются в первую очередь составом продукта.<br /> <br /> Польза рахат-лукума для здоровья человека кроется в составе продукта, который содержит большое количество глюкозы. Глюкоза относится к полезным веществам природного происхождения, которые оказывают положительное влияние на работу сердечно-сосудистой системы и человеческого мозга. Кроме того, употребление в пищу рахат-лукум способствует профилактике неврозов и депрессивных состояний. Считается, что ежедневное употребление сладости в умеренных количествах способствует профилактике заболеваний пищеварительной системы человека, а так же влияет на здоровье волос, кожных покровов и помогает укрепить иммунитет.<br /><br />",https://static.tildacdn.com/tild3239-3037-4638-b061-346235323233/3221805268_w640_h640.jpg,227.00,,,,,zBXmYP2FnGPNiuLT4a7K,,Турция,,,,,,,,,,,,,,,,,,,,,1500,0,0,0,"Рахат-Лукум ассорти с орехами 1,5кг.","Рахат-Лукум ассорти с орехами 1,5кг.",,"Рахат-Лукум ассорти с орехами 1,5кг.","Рахат-Лукум ассорти с орехами 1,5кг.",https://smartfood.org.ua/eastsweets/tproduct/320927762-361812122721-rahat-lukum-assorti-s-orehami-15kg
880751357631,Amanti,880751,Украина,"Восточные сладости","Рахат Лукум палочки ассорти с арахисом 1,5кг.","Рахат Лукум палочки ассорти с арахисом 1,5кг. Украина","Рахат-лукум или локум — эта одна из самых известных и любимых восточных сладостей в наших широтах. На Востоке сладость сокращенно называют одним словом лукум. В переводе с турецкого слово рахат обозначает удовольствие, а слово лукум или локум - небольшие куски. Рахат-лукум считается национальным сладким лакомством не только на Востоке, но и в других государствах, например в Греции. В настоящее время существует невероятное количество разновидностей рахат-лукум, которые отличаются в первую очередь составом продукта.<br /> <br /> Польза рахат-лукума для здоровья человека кроется в составе продукта, который содержит большое количество глюкозы. Глюкоза относится к полезным веществам природного происхождения, которые оказывают положительное влияние на работу сердечно-сосудистой системы и человеческого мозга. Кроме того, употребление в пищу рахат-лукум способствует профилактике неврозов и депрессивных состояний. Считается, что ежедневное употребление сладости в умеренных количествах способствует профилактике заболеваний пищеварительной системы человека, а так же влияет на здоровье волос, кожных покровов и помогает укрепить иммунитет.<br /><br />",https://static.tildacdn.com/tild6566-6534-4964-b131-653463383662/3138681649_w640_h640.jpg,218.00,,,,,"Брат 1, Брат 2",,Украина,,,,,,,,,,,,,,,,,,,,,1500,0,0,0,"Рахат Лукум палочки ассорти с арахисом 1,5кг.","Рахат Лукум палочки ассорти с арахисом 1,5кг.",,"Рахат Лукум палочки ассорти с арахисом 1,5кг.","Рахат Лукум палочки ассорти с арахисом 1,5кг.",https://smartfood.org.ua/eastsweets/tproduct/320927762-880751357631-rahat-lukum-palochki-assorti-s-arahisom
620984258311,,620984,Китай,"Снеки;Топ товары;Актуально летом;HoReCa","Кальмар паутинка с красным перцем (закуска к пиву, снек ) 1 кг.","Кальмар паутинка с красным перцем (закуска к пиву, снек ) 1 кг. Китай","Кальмар паутинка отличная закуска к пиву так как в кальмаре много ценных минералов: йод, медь, железо, фосфор, магний, калий, кальций, натрий, цинк, марганец, молибден, кобальт, никель. Есть витамины – С и группы В; незаменимые аминокислоты и насыщенные жиры. По содержанию белка кальмары превосходят мясо домашних животных, рыбу и молоко. Конечно, всё это содержится в свежем кальмаре, однако в сушёном продукте, в зависимости от технологии обработки, тоже сохраняется много полезного.<br />",https://static.tildacdn.com/tild3538-6334-4239-b638-346437333230/2341986873_w640_h640.jpg,934.00,,,,,v9xHCopXhkUeLALC9a2V,,Китай,,,,,,,,,,,,,,,,,,,,,1000,0,0,0,"Кальмар паутинка с красным перцем (закуска к пиву, снек ) 1 кг.","Кальмар паутинка с красным перцем (закуска к пиву, снек ) 1 кг.",,"Кальмар паутинка с красным перцем (закуска к пиву, снек ) 1 кг.","Кальмар паутинка с красным перцем (закуска к пиву, снек ) 1 кг.",https://smartfood.org.ua/snacks/tproduct/320925559-620984258311-kalmar-pautinka-s-krasnim-pertsem-zakusk
646975022851,Minutka,646975,Польша,Чай,"Чай черный Minutka (Минутка) 100 пакетиков, 140г",,"Круглый чайный пакетик Minutka — скрывает в себе уникальное соединение чёрного чая, благодаря которому вы можете получить насыщенный цвет и сбалансированный вкус.",https://static.tildacdn.com/tild3732-6432-4037-b864-663866666339/2577193340_w640_h640.jpg,69.00,,,,,MU5hUagXtHxDthJhPMym,,Польша,"В пакетиках",,,,,,,,,,,,,,,,"Чай черный",100,,,140,0,0,0,"Чай черный Minutka (Минутка) 100 пакетиков","Чай черный Minutka (Минутка) 100 пакетиков",,"Чай черный Minutka (Минутка) 100 пакетиков","Чай черный Minutka (Минутка) 100 пакетиков",https://smartfood.org.ua/tea/tproduct/320929632-646975022851-chai-chernii-minutka-minutka-100-paketik
566088004021,Minutka,566088,Польша,Чай,"Чай черный с лимонным вкусом Minutka 40 пакетиков, 140г",,"Экспресс-чай «Минутка» со вкусом лимона скрывает в себе тщательно подобранный купаж черных чаев, обогащенный освежающим вкусом сочного лимона. Каждый пакет позволяет получить янтарный настой с заметным цитрусовым акцентом, идеально сбалансированный с оттенком горечи. Благодаря этому получается вкусный напиток, идеальный для дегустации в любое время дня. Минутка уже много лет ценится польскими семьями как идеальный чай на каждый день. Благодаря отличной рецептуре настой всегда имеет свежий неповторимый вкус, которым можно бесконечно делиться с близкими. Чтобы было проще, создали удобную упаковку со вкусом лимона «Минутка», которая позволяет вам наслаждаться семейным ароматом лимонного чая, где бы вы ни находились. Высокое качество воплощения неизменных ценностей принесло Минутке множество наград, присуждаемых как торговой отраслью, так и ее преданными любителями.",https://static.tildacdn.com/tild3061-6338-4336-b766-336430323565/28247668_2.jpg,50.00,,,,,hy5xKlJ5lNYLTS2DyI1e,,Польша,"В пакетиках",,,,,,,,,,,,,,,,"Фруктовый чай",40,,,56,0,0,0,"Чай черный с лимонным вкусом Minutka 40 пакетиков","Чай черный с лимонным вкусом Minutka 40 пакетиков",,"Чай черный с лимонным вкусом Minutka 40 пакетиков","Чай черный с лимонным вкусом Minutka 40 пакетиков",https://smartfood.org.ua/tea/tproduct/320929632-566088004021-chai-chernii-s-limonnim-vkusom-minutka-4
706935611991,Amanti,706935,Турция,"Восточные сладости","Рахат-Лукум кубик микс1,5кг.","Рахат-Лукум кубик микс 1,5кг. из Турции","<strong>Рахат-лукум</strong> или <strong>локум</strong> — эта одна из самых известных и любимых восточных сладостей в наших широтах. На Востоке сладость сокращенно называют одним словом <em>лукум</em>. В переводе с турецкого слово <em>рахат </em>обозначает удовольствие, а слово <em>лукум </em>или <em>локум</em> - небольшие куски. Рахат-лукум считается национальным сладким лакомством не только на Востоке, но и в других государствах, например в Греции. В настоящее время существует невероятное количество разновидностей рахат-лукум, которые отличаются в первую очередь составом продукта.<br /> <br /> Польза рахат-лукума для здоровья человека кроется в составе продукта, который содержит большое количество глюкозы. Глюкоза относится к полезным веществам природного происхождения, которые оказывают положительное влияние на работу сердечно-сосудистой системы и человеческого мозга. Кроме того, употребление в пищу рахат-лукум способствует профилактике неврозов и депрессивных состояний. Считается, что ежедневное употребление сладости в умеренных количествах способствует профилактике заболеваний пищеварительной системы человека, а так же влияет на здоровье волос, кожных покровов и помогает укрепить иммунитет.<br /><br />",https://static.tildacdn.com/tild3638-3835-4535-a333-393065313761/rahat-lukum-kubiki-m.jpg,349.00,,,,,8fucTIdf7jHVupauHYUy,,Турция,,,,,,,,,,,,,,,,,,,,,1500,0,0,0,"Рахат-Лукум кубик микс1,5кг.","Рахат-Лукум кубик микс1,5кг.",,"Рахат-Лукум кубик микс1,5кг.","Рахат-Лукум кубик микс1,5кг.",https://smartfood.org.ua/eastsweets/tproduct/320927762-706935611991-rahat-lukum-kubik-miks15kg
452411002751,Dilillo,452411,Турция,"Восточные сладости","Рахат-лукум ""Султан гранат с фундуком"" Amanti 2кг.",,"Рахат-лукум – старинная восточная сладость, нежное лакомство. Традиционный рахат-лукум (от турецкого rahat-lokum – «удобный кусочек») производится в виде квадратов со стороной в один см, щедро присыпанных сахарной пудрой. Консистенцию рахат-лукума можно определить как мягкое желе, она плотная и тягучая, вязкая. Цвет рахат-лукума зависит от добавок, которыми служат фруктовые соки и пюре, эссенция из лепестков роз. Внутри рахат-лукума могут быть орехи – миндаль, фисташки, арахис, кокос и др.<br /><br /> <h3>Состав и полезные свойства рахат-лукума</h3> В составе натурального рахат-лукума содержатся сахар, патока и крахмал, фруктовый сок или пюре, как дополнение используются цукаты, орехи, кокосовая стружка. Продукт содержит пектин, который способствует выведению из организма токсинов и понижению уровня «плохого» холестерина в крови (calorizator). Продукты, богатые пектином, стимулируют деятельность пищеварительного тракта, нормализуя перистальтику кишечника.<br /><br /> <h3>Виды рахат-лукума</h3> Рахат-лукум производят в форме:<br /><br /> <ul> <li>Кубиков;</li> <li>Рулетов;</li> <li>Различных животных;</li> <li>Цельного параллелепипеда;</li> </ul>",https://static.tildacdn.com/tild6261-6538-4565-a365-383633373464/2936270866_w700_h500.jpg,299.00,,,,,dojH2IDCxcM2SFuuETdD,,Турция,,,,,,,,,,,,,,,,,,,,,2000,0,0,0,"Рахат-лукум ""Султан гранат с фундуком"" Amanti 2кг.","Рахат-лукум ""Султан гранат с фундуком"" Amanti 2кг.",,"Рахат-лукум ""Султан гранат с фундуком"" Amanti 2кг.","Рахат-лукум ""Султан гранат с фундуком"" Amanti 2кг.",https://smartfood.org.ua/eastsweets/tproduct/320927762-452411002751-rahat-lukum-sultan-granat-s-fundukom-ama
756980666471,"Food Store",,Украина,"Соления;Осенние Предложения","Огурцы бочковые","Огурцы бочковые, ведерко, Украина","Солёными свежие огурцы становятся после засолки в специальном рассоле, горячим или холодным способом. Огурцы засаливают, как правило, целиком, чтобы сохранить сочность и хрусткость овоща. Огурец солёный, правильно приготовленный, имеет насыщенный цвет от тёмно-зелёного до хаки, вкус и аромат зависит от добавленных специй, пряностей и овощей.#nbsp;","https://static.tildacdn.com/tild3638-3332-4033-b638-363764316363/images.jpg https://static.tildacdn.com/tild3765-3930-4834-b962-366633363666/images.jpg",,,,,,Фудстор,,Украина,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"Огурцы бочковые","Огурцы бочковые",,"Огурцы бочковые","Огурцы бочковые",https://smartfood.org.ua/pickles/tproduct/320931048-756980666471-ogurtsi-bochkovie
